account_id,initial_stake,final_stake,status,blocks_produced,total_rewards,total_slashed,times_downgraded
node_0427,391.0,1540.04,CBP,0,135.04,0.0,0
node_0428,7588.0,3893.53,voter,0,1186.53,0.0,0
node_0429,1493.0,1467.32,voter,0,115.32,0.0,0
node_0430,4036.0,1563.0,voter,0,0.0,0.0,0
node_0431,8634.0,9278.88,voter,0,2602.88,0.0,0
node_0432,5612.0,6578.94,voter,0,1982.94,0.0,0
node_0433,1301.0,738.51,voter,0,282.51,0.0,0
node_0434,8743.0,10506.06,BP,0,775.06,0.0,0
node_0435,5802.0,6927.2,voter,10,2376.01,727.82,1
node_0436,3921.0,8324.12,voter,0,1277.12,0.0,0
node_0437,3282.0,1224.0,voter,0,0.0,0.0,0
node_0438,1284.0,1098.23,voter,0,244.23,0.0,0
node_0439,7651.0,6474.38,voter,5,1463.87,727.49,1
node_0440,9298.0,9573.19,voter,9,2887.19,0.0,1
node_0441,5229.0,8833.57,voter,0,2240.57,0.0,0
node_0442,7732.0,11367.21,BP,10,2338.21,0.0,0
node_0443,4550.0,5941.29,voter,10,3488.01,701.72,1
node_0444,8362.0,11405.69,CBP,0,1810.69,0.0,0
node_0445,7454.0,10866.01,voter,0,2572.01,0.0,0
node_0446,4753.0,5638.68,voter,0,1374.68,0.0,0
node_0447,9783.0,10329.04,BP,0,3312.04,0.0,0
node_0448,9558.0,12333.33,voter,0,1082.33,0.0,0
node_0449,7418.0,5663.0,voter,0,0.0,0.0,0
node_0450,5317.0,6810.5,CBP,10,3084.5,0.0,0
node_0451,1063.0,445.0,voter,0,0.0,0.0,0
node_0452,1431.0,142.89,CBP,0,222.89,0.0,0
node_0453,691.0,1247.22,voter,0,96.22,0.0,0
node_0454,7249.0,6989.63,voter,0,964.63,0.0,0
node_0455,6012.0,4000.27,CBP,0,779.27,0.0,0
node_0456,6397.0,6400.84,voter,0,640.84,0.0,0
node_0457,9845.0,10454.15,BP,11,3316.15,0.0,0
node_0458,1129.0,251.02,voter,0,5.02,0.0,0
node_0459,4705.0,5808.91,BP,4,2181.91,0.0,1
node_0460,5511.0,6295.91,CBP,0,533.91,0.0,0
node_0461,5781.0,5229.24,voter,10,2221.41,588.17,1
node_0462,2162.0,2334.24,voter,0,411.24,0.0,0
node_0463,5122.0,7968.83,voter,10,2472.83,0.0,0
node_0464,2143.0,1324.0,voter,0,0.0,0.0,0
node_0465,6987.0,8246.76,CBP,0,1781.76,0.0,0
node_0466,5990.0,6227.59,voter,0,766.59,0.0,0
node_0467,5648.0,5469.42,CBP,0,310.42,0.0,0
node_0468,3195.0,2151.45,voter,0,696.45,0.0,0
node_0469,2588.0,1892.0,voter,0,0.0,0.0,0
node_0470,8367.0,7071.0,voter,0,0.0,0.0,0
node_0471,5567.0,4293.54,CBP,0,586.54,0.0,0
node_0472,9835.0,13879.34,voter,10,3926.34,0.0,0
node_0473,3012.0,2726.43,voter,0,419.43,0.0,0
node_0474,7220.0,5111.82,voter,0,1004.82,0.0,0
node_0475,3941.0,7706.24,voter,10,3186.24,0.0,0
node_0476,7405.0,7423.5,voter,0,848.5,0.0,0
node_0477,5120.0,6056.66,voter,0,1417.66,0.0,0
node_0478,3228.0,3582.0,BP,0,0.0,0.0,0
node_0479,7614.0,11953.49,voter,9,6462.49,0.0,1
node_0480,8289.0,10729.66,BP,0,2026.66,0.0,0
node_0481,3321.0,4244.91,voter,0,1003.91,0.0,0
node_0482,4146.0,4326.83,voter,6,2288.83,0.0,0
node_0483,6131.0,6460.23,voter,0,1483.23,0.0,0
node_0484,8502.0,12335.09,voter,12,3442.09,0.0,1
node_0485,1424.0,159.35,voter,0,21.35,0.0,0
node_0486,7411.0,9294.44,CBP,14,3499.3,929.86,2
node_0487,7217.0,4800.0,voter,0,619.0,0.0,0
node_0488,7441.0,7712.76,BP,0,999.76,0.0,0
node_0489,6847.0,7115.53,voter,10,2722.53,0.0,0
node_0490,3912.0,4940.09,voter,0,597.09,0.0,0
node_0491,6192.0,4749.69,voter,0,627.69,0.0,0
node_0492,1673.0,832.0,voter,0,0.0,0.0,0
node_0493,2442.0,4045.42,voter,10,2143.42,0.0,0
node_0494,7790.0,7169.89,voter,4,1071.77,838.88,1
node_0495,7735.0,6491.64,voter,6,1410.26,763.63,1
node_0496,1348.0,1050.04,voter,0,62.04,0.0,1
node_0497,2499.0,3137.11,voter,10,1701.11,0.0,0
node_0498,1871.0,3666.72,voter,10,1615.72,0.0,0
node_0499,4984.0,5533.93,voter,0,895.93,0.0,0
node_0500,6928.0,11068.45,voter,20,4966.45,0.0,0
